Model A (Base DistilmBERT),Model B (DAPT-DistilmBERT),Model C (XLM-R Base),Model D (Optimized DAPT)
94.45659999983036,94.00469999991401,186.05320000006031,34.72069999997984
93.6384999999973,93.33209999977043,184.90079999992304,30.501100000037695
94.06360000002678,93.13269999984186,183.87230000007548,30.540000000200962
95.89199999982156,93.31820000033986,183.94709999984116,30.350300000009156
95.00810000008642,92.33829999993759,184.6556000000419,31.26909999991767
94.39070000007632,91.94799999977477,186.37360000002445,30.66690000014205
93.52930000022752,92.11129999994228,186.13589999995384,31.375499999739986
94.46860000025481,91.83980000034353,185.82440000000133,30.82570000015039
96.44059999982346,92.17179999996006,186.71949999998105,31.85780000012528
94.14989999959289,92.18209999971805,186.4706000001206,30.28489999996964
94.75900000006732,93.44220000002679,185.45799999992596,31.764400000156456
92.70879999985482,93.26599999985774,187.6182000000881,30.636999999842374
93.59939999967537,92.57019999995464,184.62270000009084,30.736199999864766
94.2205000001195,93.37520000008226,185.0043999997979,30.45620000011695
94.46209999987332,93.23910000011892,185.41559999994206,31.313200000113284
93.0938999999853,93.03189999991446,185.7311000003392,30.532600000242383
93.29969999998866,93.49629999996978,184.79579999984708,33.42730000031224
96.77750000037122,93.65359999992506,185.63760000006369,36.41689999994924
94.30190000011862,92.90339999961361,186.14629999956378,32.20359999977518
94.03780000002371,93.18530000018654,185.05279999999402,30.19610000001194
93.11040000011417,94.61460000011357,185.82530000003317,31.107499999961874
93.91850000019986,95.56049999991956,188.11349999987215,30.446800000390795
95.66529999983686,94.97300000020914,184.46979999998803,31.263100000160193
93.66929999987406,93.74239999988276,182.92710000014267,30.496599999878526
100.61439999981303,92.19489999986763,183.30379999997604,30.346499999723164
102.48550000005707,92.7784000000429,183.77529999997932,31.031099999836442
95.115000000078,92.247099999895,184.1340000000855,30.490500000269094
94.27189999996699,92.27559999999357,186.2022000000252,30.46519999998054
92.90340000006836,92.80919999991966,183.76199999966047,30.36709999969389
94.17880000000878,92.71450000005643,182.9109000000244,30.71269999963988
94.80600000006234,91.97110000013708,183.05069999996704,31.315599999743426
92.84630000001926,92.0907999998235,185.52809999982856,30.60139999979583
94.00360000017827,93.474199999946,186.04299999969953,30.582700000195473
92.64549999988958,91.98280000009618,184.43009999964488,31.01139999989755
94.25170000031358,92.25680000008651,183.35929999966538,31.813699999929668
96.82359999987966,93.51319999996122,182.22449999984747,31.636799999887444
93.87829999968744,93.05910000011863,183.1068999999843,30.881199999839737
93.42130000004545,92.30120000029274,184.5816999998533,30.712100000073406
96.4297999998962,93.50039999981163,186.61149999979898,30.824500000107946
92.77429999974629,93.03199999976641,184.6213000003445,30.442499999935535
95.69439999995666,92.77530000008483,186.70699999984208,30.240500000218162
93.83049999996729,92.61100000003353,186.73500000022614,30.275000000074215
93.10939999977563,92.3491999997168,185.80939999992552,30.46219999987443
93.93709999994826,92.67640000007304,185.29320000016014,31.485100000281818
94.16479999981675,92.16879999985395,184.51210000011997,32.88720000000467
94.77550000019619,92.44300000000294,184.68940000002476,30.415499999890017
93.44559999999547,94.80859999985114,185.7546999999613,31.27219999987574
93.14069999982166,92.65929999992295,184.64700000004086,30.816299999969488
93.90209999992294,93.41730000005555,187.05249999993612,35.51569999990534
96.35249999973894,92.16250000008586,185.38140000009662,30.53650000038033
93.54669999993348,92.57139999999708,186.7608000002292,30.681499999900552
95.48099999983606,92.78409999978976,184.17660000022806,31.63270000004559
94.1250000000764,93.52369999987786,184.34909999996307,31.297700000322948
93.01559999994424,93.16780000017388,184.2885999999453,30.830199999854813
92.9905000002691,92.73090000033335,185.89330000031623,31.56040000021676
93.23020000010729,92.03710000019782,183.62800000022617,30.44339999996737
94.17050000001836,92.78210000002218,182.93129999983648,30.658299999686278
93.6333999998169,93.59169999970618,185.45959999983097,30.92000000015105
92.87300000005416,92.13749999980791,185.8119000003171,30.27109999993627
95.77070000023014,92.95099999962986,194.5122000001902,30.27750000001106
94.152899999699,92.13690000024144,194.49949999989258,30.269400000179303
93.33120000019335,92.18689999988783,192.74689999974726,30.25290000005043
94.14740000011079,92.42709999989529,197.4119999999857,30.26429999999891
93.54370000028212,92.84960000013598,194.68099999994593,32.84880000001067
93.10770000001867,92.2722000000249,196.83870000017123,30.323299999963638
93.88049999961368,92.07980000019234,197.17110000010507,31.07259999978851
93.40599999995902,92.36650000002555,194.29589999981545,30.393800000183546
94.07950000013443,92.11009999989983,198.17569999986517,30.529699999988225
92.17560000024605,93.91399999958594,190.24669999998878,30.284500000107073
91.83919999986756,93.3087999997042,199.45370000004914,31.7707999997765
93.04069999961939,93.54579999990165,185.95760000016526,31.849599999986822
92.13679999993474,92.89380000018355,184.48579999994763,30.91290000020308
92.835500000092,93.39159999990443,193.84979999995267,30.31200000032186
93.86129999984405,92.68729999985226,194.79350000028717,30.41979999989053
93.9831000000595,93.73520000008284,193.03660000014133,29.99950000003082
93.64580000010392,93.62959999998566,194.48970000030386,31.350300000212883
92.57630000001882,92.5480000000789,191.30919999997786,30.50840000014432
92.69970000013927,92.4128000001474,184.9107000002732,30.66579999995156
94.13910000012038,92.47880000020814,183.6822000000211,30.49190000001545
93.76229999998031,92.76490000002013,185.92490000037287,30.371199999990495
94.11820000013904,92.97250000008717,184.26030000000537,34.91319999966436
94.9641000001975,92.63099999998303,185.42219999972076,30.50940000002811
95.4079000002821,93.53150000015376,186.14600000000792,30.610799999976734
94.66100000008737,92.99590000000535,185.0168000000849,30.966699999680714
93.24029999970662,92.61209999976927,185.892199999671,30.356700000083947
93.52850000004764,92.59130000009463,185.1237000000765,31.478599999900325
93.80870000040886,93.23749999975917,186.07840000004217,30.558800000108022
93.5617000000093,92.38559999994322,185.1142999998956,32.107300000006944
94.97510000028342,92.90499999997337,185.87180000031367,30.333199999859062
93.42429999969681,92.83529999993334,185.22379999967598,30.40400000008958
93.62719999990077,97.99860000020999,184.34250000018437,30.96270000014556
93.29999999999927,105.06040000018402,185.56059999991703,30.654800000320392
93.68429999994987,96.73350000002756,187.51620000011826,30.400900000131514
93.54400000029273,93.29299999990326,187.25629999971716,30.435399999987567
93.96580000020549,92.753299999913,184.48970000008558,30.244199999742705
93.27389999998559,95.66150000000562,184.0796000001319,31.07030000001032
93.8191000000188,94.83569999974861,185.24059999981546,36.85959999984334
94.08220000022993,92.23209999981918,185.2203000003101,31.343000000106258
96.15179999991597,92.78360000007524,184.8664999997709,31.081000000085623
100.22799999978815,93.34979999994175,185.12979999968593,31.06400000024223
98.8430000002154,92.85920000002079,184.0757999998459,31.988100000035047
100.72119999995266,93.09620000021823,184.459600000082,30.494500000258995
98.47550000040428,94.10650000017995,188.475599999947,30.896300000222254
100.6865999997899,92.84010000010312,184.05369999982213,30.696800000441726
100.82680000004984,93.83660000003147,185.87440000010247,31.63799999992989
95.3866999998354,92.3585999998977,185.34490000001824,30.691899999965244
96.62900000012087,92.39789999992354,184.7195999998803,30.87679999998727
96.87180000037188,94.97230000033596,185.25589999990189,31.031800000164367
98.19420000030732,92.52269999979035,185.1278999997703,30.506399999921996
96.66329999981826,91.93439999990005,183.97219999997105,30.458700000053796
98.18189999987226,93.1190000001152,185.96490000027188,30.581100000290462
98.31660000008924,93.63320000011299,185.24240000033387,31.08750000001237
100.17680000009932,92.53050000006624,184.89900000031412,30.43859999979759
98.67060000033234,93.09200000006967,188.2722999998805,31.137500000113505
100.32930000033957,92.80949999993027,188.29150000010486,31.01200000037352
95.28270000009798,93.1338999998843,185.0137999999788,31.720899999982066
95.07320000011532,92.79379999998127,184.21959999977844,30.858999999964
97.13560000000143,92.98440000020491,183.70129999993878,30.36980000024414
96.79920000007769,92.98100000023624,184.8973000001024,32.06849999969563
94.0110999999888,92.70130000004428,186.4786000001004,31.018799999856128
94.00259999983973,92.74950000008175,183.79120000008697,30.80450000015844
95.13340000012249,92.62970000008863,184.8190999999133,30.907500000012078
93.99739999980739,92.12079999997513,183.89440000009927,31.21629999986908
92.58480000016789,92.57339999976466,185.94889999985753,31.755800000155432
94.67129999984536,93.33120000019335,184.4916000000012,30.233100000259583
93.83840000009513,93.95740000036312,184.03689999968265,30.913499999769556
94.4550999997773,93.1362999999692,184.6920000002683,30.967400000008638
94.09840000034819,92.7851000001283,183.73929999961547,32.76629999982106
95.49740000011298,93.33299999980227,185.89210000027379,32.43239999983416
93.36309999980585,92.7190000002156,187.18120000039562,30.222299999877578
94.02200000022276,92.78249999988475,184.80510000017603,30.778900000314025
96.33330000042406,92.79149999974834,185.82440000000133,30.79230000003008
94.36410000034812,92.5916999999572,184.45899999960602,30.532500000390428
93.15849999984493,92.95519999977842,183.32839999993666,30.171299999892653
92.52740000010817,93.89749999991182,185.70550000004005,31.966600000032486
94.87360000002809,92.82500000017535,187.554099999943,31.209499999931722
94.12969999993948,94.26870000015697,184.0196999996806,30.55769999991753
93.25940000007904,92.87230000018099,185.83480000006602,31.268299999737792
93.04530000008526,92.60310000036043,185.19419999984166,31.781300000147894
93.28599999980725,92.84310000020923,185.527699999966,31.132700000398472
99.66000000031272,93.76380000003337,193.2208999996874,30.8657000000494
93.52500000022701,92.49060000001919,196.31400000025678,31.84800000008181
94.53250000024127,96.5940999999475,198.0186999999205,31.621300000097108
93.91850000019986,93.5961000000134,195.9514999998646,30.845299999782583
94.8511999999937,92.61419999984355,195.35610000002634,31.115499999941676
96.3621000000785,94.54069999992498,193.17759999967166,32.03529999973398
96.62339999977121,93.33269999979166,192.2177000001284,31.082099999821367
99.57279999980528,93.17939999982627,196.79109999970024,31.04269999994358
93.83299999990413,92.48000000025058,191.43769999982396,31.086099999811267
93.15549999973882,92.67240000008314,193.37240000004385,31.371600000056787
93.90419999999722,92.53269999999247,193.59050000002753,31.18369999992865
94.02009999985239,93.27780000012353,183.78090000032898,30.141100000037113
93.03939999972499,92.96930000027714,186.66819999998552,30.208000000129687
95.80580000010741,93.23009999980059,184.3432999999095,30.364400000053138
94.30740000016158,93.71139999984734,185.44250000013562,30.153799999879993
94.1210000000865,93.66899999986344,188.82750000011583,30.33480000021882
93.16539999963425,93.78760000026887,190.9866000000875,30.432999999902677
92.95479999991585,93.09189999976297,190.21720000000641,30.107699999916804
94.04390000008789,93.09890000031373,186.00270000024466,30.170999999882042
92.96070000027612,92.93079999997644,185.2057999999488,30.832799999643612
93.77009999980146,92.5240000001395,187.20429999984844,31.516799999735667
93.41659999972762,93.55730000015683,185.66869999995106,30.74289999995017
95.6651999999849,93.05379999977959,185.9838000000309,31.14510000023074
94.13010000025679,93.52030000036393,187.1264000001247,34.56529999994018
94.35649999977613,92.48340000021926,185.5478000002222,30.796900000041205
93.62740000005942,93.15010000000257,185.45129999984056,31.15410000009433
94.07529999998587,92.81830000008995,186.36330000026646,31.425399999989168
95.33349999992424,93.09959999973216,185.55760000026567,30.506799999784562
92.67739999995683,92.33539999968343,190.5255000001489,30.467699999917386
93.71220000002722,94.03120000024501,184.55149999999776,30.442999999650056
92.92299999970055,94.31380000023637,184.3432999999095,31.349600000339706
95.4212000001462,95.65729999985706,185.06600000000617,30.71570000020074
95.1108999997814,95.71589999995922,183.2248000000618,31.467399999655754
93.34770000032222,95.08080000023256,184.82540000013614,31.10340000012002
92.74709999999686,95.09720000005473,184.89960000033534,30.370399999810616
93.76540000039313,95.61030000031678,184.77209999991828,30.19059999996898
95.4345000000103,95.66510000013295,186.0464999999749,30.50020000000586
93.92409999964002,95.77350000017759,188.00939999982802,30.863399999816465
93.88980000039737,95.98469999991721,185.0061000000096,31.17759999986447
